secID,tickerBond,tickerEqu,tradeDate,totalSize,remainSize,closePriceBond,convPrice,closePriceEqu,exerPar,chgPct,chgPct7,bondPremRatio,debtPuredebtRatio,puredebtPremRatio,evaluatePrice,premRatio,optionPrice,duration,volatiliry,strikePrice,accrualEndDate
113017.XSHG,113017,601929,2018-07-13,15.6,15.598339999999999,91.3,2.96,2.23,2.8989999999999996,-0.001094,0.000987,21.1874,86.188254,5.930907,86.76746049075582,1.052237779965072,0.5792064907558293,4.457534246575342,0.22012737367260804,2.96,2022-12-26
128036.XSHE,128036,002548,2018-07-13,6.5,6.5,88.25,9.62,7.19,,-0.0037479999999999996,-0.014957,18.0757,82.899204,6.454581,85.26661226545899,1.034988932423548,2.3674082654589954,4.654794520547945,0.29611917742692717,9.62,2023-03-08
128023.XSHE,128023,002284,2018-07-13,10.0,9.997886,88.32,10.34,5.8,7.54,0.003066,0.015113999999999999,57.4532,86.433661,2.182413,87.69666592515989,1.0071078423365838,1.2630049251598905,4.394520547945206,0.34861155855765885,10.34,2022-12-03
110033.XSHG,110033,600755,2018-07-13,28.0,14.62561109,103.66,8.61,7.08,9.204,-0.000964,0.009446,26.0611,96.48091600000001,7.440936,98.16802054824409,1.0559446897379061,1.687104548244084,2.4821917808219176,0.3939427259894514,8.61,2021-01-04
110031.XSHG,110031,600271,2018-07-13,24.0,23.99481,102.9,42.38,25.34,32.942,-0.001552,0.0039020000000000005,72.0955,97.887049,5.121158,100.67423837648639,1.022108551893783,2.7871893764863773,1.915068493150685,0.410459269648037,42.38,2020-06-11
113014.XSHG,113014,601222,2018-07-13,30.0,29.999670000000002,90.4,8.8,4.59,5.9670000000000005,0.000553,0.0026620000000000003,73.3159,84.888766,6.492301,86.12248924452213,1.049667755693092,1.233723244522122,4.2904109589041095,0.42981993387929324,8.8,2022-10-26
128010.XSHE,128010,002245,2018-07-13,5.1,5.095383,101.08200000000001,9.28,6.56,8.527999999999999,0.006923,0.009679,42.994,94.508051,6.955967,95.84666770614041,1.054621954202005,1.338616706140407,2.5287671232876714,0.3951286272089128,9.28,2021-01-21
128037.XSHE,128037,002542,2018-07-13,6.0366,6.0366,85.338,8.03,4.99,,-0.001661,0.0015019999999999999,37.3274,84.639748,0.8249690000000001,86.40099421736147,0.9876969677607266,1.761246217361468,4.671232876712328,0.39306890841174397,8.03,2023-03-14
128018.XSHE,128018,002527,2018-07-13,8.825057000000001,8.824261,86.46700000000001,11.83,6.52,8.476,0.003971,0.00935,56.8872,84.768754,2.003387,86.03541852237302,1.0050163233356593,1.2666645223730222,4.317808219178082,0.34745437317725614,11.83,2022-11-05
128012.XSHE,128012,002496,2018-07-13,8.45,8.4497,79.28,7.74,2.87,3.7310000000000003,0.012709999999999999,0.019718,113.8073,87.844753,-9.749875,88.09138209795617,0.8999745277221549,0.2466290979561767,2.7726027397260276,0.41344210724114683,7.74,2021-04-20
128026.XSHE,128026,002772,2018-07-13,9.2,9.199044,87.619,11.64,8.5,11.05,-0.0015609999999999999,0.013640000000000001,19.9864,84.516602,3.670756,87.27180366474188,1.0039783334442347,2.7552016647418816,4.419178082191781,0.3498795187489545,11.64,2022-12-12
110034.XSHG,110034,600998,2018-07-13,15.0,14.993063000000001,105.79,18.42,16.0,20.8,0.004463,0.04165,21.7907,95.11514100000001,11.223091,98.45017597758054,1.0745536912406426,3.3350349775805332,2.5095890410958903,0.25831509564870575,18.42,2021-01-14
113502.XSHG,113502,603822,2018-07-13,1.85,1.848387,88.02,45.27,29.08,37.804,-0.000341,0.004107,37.0242,86.912084,1.2747549999999999,101.6404282723193,0.8659939897554654,14.728344272319303,4.328767123287672,0.6203892687982279,45.27,2022-11-09
