trade_date,buysell,sec_id,shares,price,value,cash
2020-01-23,1,113527.XSHG,0,100.152,0.0,256808.73000000013
2020-01-23,1,128026.XSHE,0,98.889,0.0,256808.73000000013
2020-01-23,1,128014.XSHE,0,111.16,0.0,256808.73000000013
2020-01-23,1,127003.XSHE,0,97.38,0.0,256808.73000000013
2020-01-23,1,128037.XSHE,0,111.23,0.0,256808.73000000013
2020-01-23,1,123033.XSHE,0,95.348,0.0,256808.73000000013
2020-01-23,1,128010.XSHE,0,101.16,0.0,256808.73000000013
2020-01-23,1,123028.XSHE,0,103.65,0.0,256808.73000000013
2020-01-23,1,128069.XSHE,0,106.354,0.0,256808.73000000013
2020-01-23,1,113524.XSHG,0,93.72,0.0,256808.73000000013
2020-01-23,1,113535.XSHG,0,104.472,0.0,256808.73000000013
2020-01-23,1,113016.XSHG,39,104.472,40744.08,297552.8100000001
2020-01-23,1,113530.XSHG,0,102.22,0.0,297552.8100000001
2020-01-23,1,128062.XSHE,0,105.3,0.0,297552.8100000001
2020-01-23,0,128018.XSHE,39,107.72,42010.8,255542.01000000013
2020-02-07,1,113502.XSHG,0,93.2,0.0,255542.01000000013
2020-02-07,1,128013.XSHE,0,102.52,0.0,255542.01000000013
2020-02-07,1,128023.XSHE,0,107.5,0.0,255542.01000000013
2020-02-07,1,128050.XSHE,0,90.923,0.0,255542.01000000013
2020-02-07,1,113528.XSHG,0,108.8,0.0,255542.01000000013
2020-02-07,1,128063.XSHE,0,101.78,0.0,255542.01000000013
2020-02-07,1,113527.XSHG,0,99.981,0.0,255542.01000000013
2020-02-07,1,128026.XSHE,0,100.46,0.0,255542.01000000013
2020-02-07,1,128014.XSHE,0,101.8,0.0,255542.01000000013
2020-02-07,1,127003.XSHE,0,100.83,0.0,255542.01000000013
2020-02-07,1,128037.XSHE,0,99.87,0.0,255542.01000000013
2020-02-07,1,123033.XSHE,0,97.095,0.0,255542.01000000013
2020-02-07,1,128010.XSHE,39,97.095,37867.05,293409.0600000001
2020-02-07,1,123028.XSHE,39,97.095,37867.05,331276.1100000001
2020-02-07,1,128069.XSHE,39,97.095,37867.05,369143.1600000001
2020-02-07,1,113524.XSHG,0,107.333,0.0,369143.1600000001
2020-02-07,1,113535.XSHG,0,103.3,0.0,369143.1600000001
2020-02-07,1,113530.XSHG,0,100.4,0.0,369143.1600000001
2020-02-07,1,128062.XSHE,0,99.78,0.0,369143.1600000001
2020-02-07,1,128018.XSHE,39,99.78,38914.2,408057.3600000001
2020-02-07,0,113016.XSHG,39,99.298,38726.22,369331.14000000013
2020-02-07,0,113505.XSHG,39,107.9,42081.0,327250.14000000013
2020-02-07,0,123011.XSHE,39,95.139,37104.21,290145.9300000001
2020-02-07,0,128064.XSHE,39,100.2,39078.0,251067.9300000001
2020-02-14,1,113502.XSHG,-1,97.3,-973.0,252040.9300000001
2020-02-14,1,128013.XSHE,-1,113.384,-1133.84,253174.7700000001
2020-02-14,1,128023.XSHE,-1,108.2,-1082.0,254256.7700000001
2020-02-14,1,128050.XSHE,-1,102.08,-1020.8,255277.5700000001
2020-02-14,1,113528.XSHG,-1,100.179,-1001.79,256279.3600000001
2020-02-14,1,128063.XSHE,-1,91.392,-913.92,257193.28000000012
2020-02-14,1,113527.XSHG,-1,106.185,-1061.85,258255.13000000012
2020-02-14,1,128026.XSHE,-1,101.31,-1013.1,259268.23000000013
2020-02-14,1,128014.XSHE,-1,108.84,-1088.4,260356.63000000012
2020-02-14,1,127003.XSHE,-1,103.85,-1038.5,261395.13000000012
2020-02-14,1,128037.XSHE,-1,100.352,-1003.52,262398.65000000014
2020-02-14,1,123033.XSHE,-1,99.306,-993.06,263391.71000000014
2020-02-14,1,113524.XSHG,-1,101.75,-1017.5,264409.21000000014
2020-02-14,1,113535.XSHG,-1,102.27,-1022.6999999999999,265431.91000000015
2020-02-14,1,113530.XSHG,-1,104.36,-1043.6,266475.5100000001
2020-02-14,1,128062.XSHE,-1,100.36,-1003.6,267479.1100000001
2020-02-14,1,113016.XSHG,-1,100.8,-1008.0,268487.1100000001
2020-02-14,1,113505.XSHG,-1,111.4,-1114.0,269601.1100000001
2020-02-14,1,123011.XSHE,-1,97.7,-977.0,270578.1100000001
2020-02-14,1,128064.XSHE,39,97.7,38103.0,308681.1100000001
2020-02-14,0,123028.XSHE,38,102.14,38813.200000000004,269867.9100000001
2020-02-21,1,113502.XSHG,0,117.648,0.0,269867.9100000001
2020-02-21,1,128013.XSHE,0,92.07,0.0,269867.9100000001
2020-02-21,1,128023.XSHE,0,109.31,0.0,269867.9100000001
2020-02-21,1,128050.XSHE,0,107.45,0.0,269867.9100000001
2020-02-21,1,113528.XSHG,0,99.996,0.0,269867.9100000001
2020-02-21,1,128063.XSHE,38,99.996,37998.479999999996,307866.3900000001
2020-02-21,1,113527.XSHG,0,106.906,0.0,307866.3900000001
2020-02-21,1,128026.XSHE,0,102.912,0.0,307866.3900000001
2020-02-21,1,128014.XSHE,0,112.72,0.0,307866.3900000001
2020-02-21,1,127003.XSHE,0,101.21,0.0,307866.3900000001
2020-02-21,1,128037.XSHE,0,103.63,0.0,307866.3900000001
2020-02-21,1,123033.XSHE,0,103.4,0.0,307866.3900000001
2020-02-21,1,113524.XSHG,0,111.62,0.0,307866.3900000001
2020-02-21,1,113535.XSHG,0,99.07,0.0,307866.3900000001
2020-02-21,1,113530.XSHG,0,105.66,0.0,307866.3900000001
2020-02-21,1,128062.XSHE,0,114.1,0.0,307866.3900000001
2020-02-21,1,113016.XSHG,0,101.533,0.0,307866.3900000001
2020-02-21,1,113505.XSHG,38,101.533,38582.54,346448.93000000005
2020-02-21,1,123011.XSHE,0,104.1,0.0,346448.93000000005
2020-02-21,1,123028.XSHE,0,104.31,0.0,346448.93000000005
2020-02-21,0,110045.XSHG,38,104.67,39774.6,306674.3300000001
2020-02-21,0,110059.XSHG,38,99.98,37992.4,268681.93000000005
2020-02-28,1,113502.XSHG,-1,110.08,-1100.8,269782.73000000004
2020-02-28,1,128013.XSHE,-1,110.8,-1108.0,270890.73000000004
2020-02-28,1,128023.XSHE,-1,101.495,-1014.95,271905.68000000005
2020-02-28,1,128050.XSHE,-1,113.27,-1132.7,273038.38000000006
2020-02-28,1,113528.XSHG,-1,103.64,-1036.4,274074.7800000001
2020-02-28,1,113527.XSHG,-1,102.75,-1027.5,275102.2800000001
2020-02-28,1,128026.XSHE,-1,106.17,-1061.7,276163.9800000001
2020-02-28,1,128014.XSHE,-1,89.686,-896.8600000000001,277060.8400000001
2020-02-28,1,127003.XSHE,-1,114.131,-1141.31,278202.1500000001
2020-02-28,1,128037.XSHE,-1,102.3,-1023.0,279225.1500000001
2020-02-28,1,123033.XSHE,-1,103.28,-1032.8,280257.95000000007
2020-02-28,1,113524.XSHG,-1,101.021,-1010.21,281268.1600000001
2020-02-28,1,113535.XSHG,-1,108.06,-1080.6,282348.76000000007
2020-02-28,1,113530.XSHG,-1,106.109,-1061.09,283409.8500000001
2020-02-28,1,128062.XSHE,-1,102.27,-1022.6999999999999,284432.5500000001
2020-02-28,1,113016.XSHG,38,102.27,38862.6,323295.1500000001
2020-02-28,1,123011.XSHE,-1,108.8,-1088.0,324383.1500000001
2020-02-28,1,123028.XSHE,-1,102.51,-1025.1000000000001,325408.25000000006
2020-02-28,1,110045.XSHG,38,102.51,38953.8,364362.05000000005
2020-02-28,1,110059.XSHG,38,102.51,38953.8,403315.85000000003
2020-02-28,0,128010.XSHE,37,98.63,36493.1,366822.75000000006
2020-02-28,0,128063.XSHE,37,111.795,41364.15,325458.60000000003
2020-02-28,0,128069.XSHE,37,108.6,40182.0,285276.60000000003
2020-03-06,1,113502.XSHG,0,110.11,0.0,285276.60000000003
2020-03-06,1,128013.XSHE,0,102.28,0.0,285276.60000000003
2020-03-06,1,128023.XSHE,0,117.95,0.0,285276.60000000003
2020-03-06,1,128050.XSHE,0,108.64,0.0,285276.60000000003
2020-03-06,1,113528.XSHG,0,111.989,0.0,285276.60000000003
2020-03-06,1,113527.XSHG,0,105.91,0.0,285276.60000000003
2020-03-06,1,128026.XSHE,0,104.73,0.0,285276.60000000003
2020-03-06,1,128014.XSHE,0,105.67,0.0,285276.60000000003
2020-03-06,1,127003.XSHE,0,100.6,0.0,285276.60000000003
2020-03-06,1,128037.XSHE,0,116.801,0.0,285276.60000000003
2020-03-06,1,123033.XSHE,0,105.4,0.0,285276.60000000003
2020-03-06,1,113524.XSHG,0,112.23,0.0,285276.60000000003
2020-03-06,1,113535.XSHG,0,108.996,0.0,285276.60000000003
2020-03-06,1,113530.XSHG,0,89.99,0.0,285276.60000000003
2020-03-06,1,128062.XSHE,0,104.3,0.0,285276.60000000003
2020-03-06,1,123011.XSHE,0,108.41,0.0,285276.60000000003
2020-03-06,1,123028.XSHE,37,108.41,40111.7,325388.30000000005
2020-03-06,1,128010.XSHE,37,108.41,40111.7,365500.00000000006
2020-03-06,1,128063.XSHE,0,105.12,0.0,365500.00000000006
2020-03-06,1,128069.XSHE,0,104.91,0.0,365500.00000000006
2020-03-06,0,110045.XSHG,37,113.52,42002.399999999994,323497.6000000001
2020-03-06,0,113016.XSHG,37,102.05,37758.5,285739.1000000001
2020-03-13,1,113502.XSHG,37,102.801,38036.37,323775.4700000001
2020-03-13,1,128013.XSHE,0,109.262,0.0,323775.4700000001
2020-03-13,1,128023.XSHE,0,108.08,0.0,323775.4700000001
2020-03-13,1,128050.XSHE,0,118.02,0.0,323775.4700000001
2020-03-13,1,113528.XSHG,0,110.0,0.0,323775.4700000001
2020-03-13,1,113527.XSHG,0,103.72,0.0,323775.4700000001
2020-03-13,1,128026.XSHE,0,114.59,0.0,323775.4700000001
2020-03-13,1,128014.XSHE,0,106.899,0.0,323775.4700000001
2020-03-13,1,127003.XSHE,0,113.3,0.0,323775.4700000001
2020-03-13,1,128037.XSHE,37,113.3,41920.99999999999,365696.4700000001
2020-03-13,1,123033.XSHE,0,110.15,0.0,365696.4700000001
2020-03-13,1,113524.XSHG,0,102.801,0.0,365696.4700000001
2020-03-13,1,113535.XSHG,0,104.35,0.0,365696.4700000001
2020-03-13,1,113530.XSHG,0,113.802,0.0,365696.4700000001
2020-03-13,1,128062.XSHE,0,103.53,0.0,365696.4700000001
2020-03-13,1,123011.XSHE,0,104.446,0.0,365696.4700000001
2020-03-13,1,128063.XSHE,0,112.4,0.0,365696.4700000001
2020-03-13,1,128069.XSHE,0,103.61,0.0,365696.4700000001
2020-03-13,1,110045.XSHG,37,103.61,38335.700000000004,404032.1700000001
2020-03-13,1,113016.XSHG,0,110.002,0.0,404032.1700000001
2020-03-13,0,113537.XSHG,37,89.23,33015.100000000006,371017.07000000007
2020-03-13,0,123028.XSHE,37,99.77,36914.899999999994,334102.17000000004
2020-03-13,0,128010.XSHE,37,101.95,37721.5,296380.67000000004
2020-03-20,1,128013.XSHE,0,103.35,0.0,296380.67000000004
2020-03-20,1,128023.XSHE,0,108.93,0.0,296380.67000000004
2020-03-20,1,128050.XSHE,37,108.93,40304.100000000006,336684.77
2020-03-20,1,113528.XSHG,37,108.93,40304.100000000006,376988.87
2020-03-20,1,113527.XSHG,0,109.386,0.0,376988.87
2020-03-20,1,128026.XSHE,0,106.93,0.0,376988.87
2020-03-20,1,128014.XSHE,0,113.6,0.0,376988.87
2020-03-20,1,127003.XSHE,0,103.06,0.0,376988.87
2020-03-20,1,123033.XSHE,0,111.85,0.0,376988.87
2020-03-20,1,113524.XSHG,0,116.0,0.0,376988.87
2020-03-20,1,113535.XSHG,37,116.0,42920.0,419908.87
2020-03-20,1,113530.XSHG,0,106.799,0.0,419908.87
2020-03-20,1,128062.XSHE,0,104.189,0.0,419908.87
2020-03-20,1,123011.XSHE,0,106.88,0.0,419908.87
2020-03-20,1,128063.XSHE,0,118.26,0.0,419908.87
2020-03-20,1,128069.XSHE,37,118.26,43756.2,463665.07
2020-03-20,1,113016.XSHG,0,103.09,0.0,463665.07
2020-03-20,1,113537.XSHG,0,90.95,0.0,463665.07
2020-03-20,1,123028.XSHE,0,114.993,0.0,463665.07
2020-03-20,1,128010.XSHE,0,109.58,0.0,463665.07
2020-03-20,0,110045.XSHG,37,111.82,41373.4,422291.67
2020-03-20,0,110059.XSHG,37,104.01,38483.700000000004,383807.97
2020-03-20,0,113021.XSHG,37,109.96,40685.2,343122.76999999996
2020-03-20,0,113519.XSHG,37,101.803,37667.11,305455.66
2020-03-27,1,128013.XSHE,-1,121.493,-1214.9299999999998,306670.58999999997
2020-03-27,1,128023.XSHE,-1,106.51,-1065.1000000000001,307735.68999999994
2020-03-27,1,113527.XSHG,-1,109.55,-1095.5,308831.18999999994
2020-03-27,1,128026.XSHE,37,109.55,40533.5,349364.68999999994
2020-03-27,1,128014.XSHE,-1,109.22,-1092.2,350456.88999999996
2020-03-27,1,127003.XSHE,-1,106.897,-1068.97,351525.8599999999
2020-03-27,1,123033.XSHE,-1,116.82,-1168.1999999999998,352694.05999999994
2020-03-27,1,113524.XSHG,-1,112.11,-1121.1,353815.1599999999
2020-03-27,1,113530.XSHG,-1,102.61,-1026.1,354841.2599999999
2020-03-27,1,128062.XSHE,-1,111.35,-1113.5,355954.7599999999
2020-03-27,1,123011.XSHE,-1,107.285,-1072.85,357027.60999999987
2020-03-27,1,128063.XSHE,-1,103.67,-1036.7,358064.3099999999
2020-03-27,1,113016.XSHG,-1,113.0,-1130.0,359194.3099999999
2020-03-27,1,113537.XSHG,-1,107.29,-1072.9,360267.2099999999
2020-03-27,1,123028.XSHE,37,107.29,39697.3,399964.5099999999
2020-03-27,1,128010.XSHE,-1,90.902,-909.02,400873.5299999999
2020-03-27,1,110045.XSHG,-1,104.08,-1040.8,401914.3299999999
2020-03-27,1,110059.XSHG,-1,104.0,-1040.0,402954.3299999999
2020-03-27,1,113021.XSHG,-1,108.6,-1086.0,404040.3299999999
2020-03-27,1,113519.XSHG,37,108.6,40182.0,444222.3299999999
2020-03-27,0,113528.XSHG,36,116.474,41930.64,402291.6899999999
2020-03-27,0,128042.XSHE,36,103.49,37256.4,365035.28999999986
2020-03-27,0,128050.XSHE,36,109.07,39265.2,325770.08999999985
2020-04-03,0,128013.XSHE,1,102.44,1024.4,324745.6899999998
2020-04-03,0,128023.XSHE,1,111.088,1110.8799999999999,323634.8099999998
2020-04-03,0,113527.XSHG,1,103.36,1033.6,322601.20999999985
2020-04-03,0,128014.XSHE,1,105.77,1057.7,321543.50999999983
2020-04-03,0,127003.XSHE,1,106.501,1065.01,320478.4999999998
2020-04-03,0,123033.XSHE,1,106.1,1061.0,319417.4999999998
2020-04-03,1,113524.XSHG,36,106.1,38196.0,357613.4999999998
2020-04-03,0,113530.XSHG,1,101.082,1010.8199999999999,356602.6799999998
2020-04-03,0,128062.XSHE,1,103.53,1035.3,355567.37999999983
2020-04-03,0,123011.XSHE,1,104.68,1046.8000000000002,354520.57999999984
2020-04-03,0,128063.XSHE,1,110.66,1106.6,353413.97999999986
2020-04-03,1,113016.XSHG,36,110.66,39837.6,393251.57999999984
2020-04-03,0,113537.XSHG,1,114.989,1149.89,392101.6899999998
2020-04-03,0,128010.XSHE,1,113.21,1132.1,390969.58999999985
2020-04-03,0,110045.XSHG,1,111.554,1115.54,389854.0499999999
2020-04-03,1,110059.XSHG,36,111.554,40159.44,430013.4899999999
2020-04-03,1,113021.XSHG,36,111.554,40159.44,470172.9299999999
2020-04-03,0,113528.XSHG,1,109.0,1090.0,469082.9299999999
2020-04-03,0,128042.XSHE,1,90.15,901.5,468181.4299999999
2020-04-03,1,128050.XSHE,36,90.15,32454.0,500635.4299999999
2020-04-03,0,113519.XSHG,37,102.87,38061.9,462573.52999999985
2020-04-03,0,113535.XSHG,37,108.396,40106.520000000004,422467.00999999983
2020-04-03,0,123028.XSHE,37,109.01,40333.700000000004,382133.3099999998
2020-04-03,0,128026.XSHE,37,110.0,40700.0,341433.3099999998
2020-04-03,0,128072.XSHE,37,105.114,38892.18,302541.12999999983
2020-04-10,1,128013.XSHE,0,101.49,0.0,302541.12999999983
2020-04-10,1,128023.XSHE,0,110.19,0.0,302541.12999999983
2020-04-10,1,113527.XSHG,0,112.601,0.0,302541.12999999983
2020-04-10,1,128014.XSHE,0,106.81,0.0,302541.12999999983
2020-04-10,1,127003.XSHE,0,105.6,0.0,302541.12999999983
2020-04-10,1,123033.XSHE,0,101.7,0.0,302541.12999999983
2020-04-10,1,113530.XSHG,0,107.61,0.0,302541.12999999983
2020-04-10,1,128062.XSHE,37,107.61,39815.700000000004,342356.82999999984
2020-04-10,1,123011.XSHE,0,108.291,0.0,342356.82999999984
2020-04-10,1,128063.XSHE,0,102.01,0.0,342356.82999999984
2020-04-10,1,113537.XSHG,0,104.99,0.0,342356.82999999984
2020-04-10,1,128010.XSHE,0,103.82,0.0,342356.82999999984
2020-04-10,1,110045.XSHG,0,110.026,0.0,342356.82999999984
2020-04-10,1,113528.XSHG,0,103.75,0.0,342356.82999999984
2020-04-10,1,128042.XSHE,37,103.75,38387.5,380744.32999999984
2020-04-10,1,113519.XSHG,37,103.75,38387.5,419131.82999999984
2020-04-10,1,113535.XSHG,0,114.51,0.0,419131.82999999984
2020-04-10,1,123028.XSHE,0,113.89,0.0,419131.82999999984
2020-04-10,1,128026.XSHE,0,101.92,0.0,419131.82999999984
2020-04-10,1,128072.XSHE,37,101.92,37710.4,456842.22999999986
2020-04-10,0,113016.XSHG,37,101.28,37473.6,419368.6299999999
2020-04-10,0,113502.XSHG,37,106.74,39493.799999999996,379874.8299999999
2020-04-10,0,113524.XSHG,37,102.913,38077.81,341797.0199999999
2020-04-10,0,128050.XSHE,37,106.01,39223.700000000004,302573.3199999999
2020-04-17,1,128013.XSHE,0,101.499,0.0,302573.3199999999
2020-04-17,1,128023.XSHE,0,104.34,0.0,302573.3199999999
2020-04-17,1,113527.XSHG,0,108.46,0.0,302573.3199999999
2020-04-17,1,128014.XSHE,0,101.82,0.0,302573.3199999999
2020-04-17,1,127003.XSHE,0,106.39,0.0,302573.3199999999
2020-04-17,1,123033.XSHE,0,103.95,0.0,302573.3199999999
2020-04-17,1,113530.XSHG,0,107.14,0.0,302573.3199999999
2020-04-17,1,123011.XSHE,0,104.65,0.0,302573.3199999999
2020-04-17,1,128063.XSHE,0,116.2,0.0,302573.3199999999
2020-04-17,1,113537.XSHG,0,101.15,0.0,302573.3199999999
2020-04-17,1,128010.XSHE,0,106.665,0.0,302573.3199999999
2020-04-17,1,110045.XSHG,0,110.3,0.0,302573.3199999999
2020-04-17,1,113528.XSHG,0,113.406,0.0,302573.3199999999
2020-04-17,1,113535.XSHG,0,113.095,0.0,302573.3199999999
2020-04-17,1,123028.XSHE,0,108.92,0.0,302573.3199999999
2020-04-17,1,128026.XSHE,0,110.301,0.0,302573.3199999999
2020-04-17,1,113016.XSHG,0,100.29,0.0,302573.3199999999
2020-04-17,1,113502.XSHG,37,100.29,37107.3,339680.6199999999
2020-04-17,1,113524.XSHG,0,102.481,0.0,339680.6199999999
2020-04-17,1,128050.XSHE,0,90.0,0.0,339680.6199999999
2020-04-17,0,128062.XSHE,37,101.98,37732.600000000006,301948.0199999999
2020-04-24,1,128013.XSHE,0,106.89,0.0,301948.0199999999
2020-04-24,1,128023.XSHE,0,113.98,0.0,301948.0199999999
2020-04-24,1,113527.XSHG,0,107.43,0.0,301948.0199999999
2020-04-24,1,128014.XSHE,0,90.221,0.0,301948.0199999999
2020-04-24,1,127003.XSHE,37,90.221,33381.770000000004,335329.7899999999
2020-04-24,1,123033.XSHE,0,101.246,0.0,335329.7899999999
2020-04-24,1,113530.XSHG,0,104.43,0.0,335329.7899999999
2020-04-24,1,123011.XSHE,0,103.22,0.0,335329.7899999999
2020-04-24,1,128063.XSHE,0,108.77,0.0,335329.7899999999
2020-04-24,1,113537.XSHG,0,114.19,0.0,335329.7899999999
2020-04-24,1,128010.XSHE,0,106.95,0.0,335329.7899999999
2020-04-24,1,110045.XSHG,0,110.799,0.0,335329.7899999999
2020-04-24,1,113528.XSHG,0,100.349,0.0,335329.7899999999
2020-04-24,1,113535.XSHG,0,113.05,0.0,335329.7899999999
2020-04-24,1,123028.XSHE,0,104.379,0.0,335329.7899999999
2020-04-24,1,128026.XSHE,0,102.04,0.0,335329.7899999999
2020-04-24,1,113016.XSHG,0,100.38,0.0,335329.7899999999
2020-04-24,1,113524.XSHG,0,107.41,0.0,335329.7899999999
2020-04-24,1,128050.XSHE,0,111.5,0.0,335329.7899999999
2020-04-24,1,128062.XSHE,0,101.86,0.0,335329.7899999999
2020-04-24,0,113021.XSHG,37,102.681,37991.97,297337.81999999995
